ChIJ15bUOgr3ckgRpCGJ40tzuWQ,Weymouth Beach,23,"['point_of_interest', 'establishment']",6,11.1,11.3,46,801,0,100,37,9,3
ChIJgTRdQwMEdkgRfQ4hI9QEpSU,B&Q,23,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",0,13.8,15,74,803,0,42,57,200,3
ChIJY6WBrGFw2EcRQ9_h91Pd_eE,Halfords - Cambridge,23,"['bicycle_store', 'car_repair', 'point_of_interest', 'clothing_store', 'store', 'establishment']",0,12.8,13.6,97,803,0,75,59,200,3
ChIJB68ePhgibkgRfmORxBM2Mtg,Tesco Superstore,23,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,9.3,9.6,90,803,0,13,41,9,2
ChIJAf6HEbLfeUgR73OnKEArLcE,Waitrose & Partners Mountsorrell,23,"['supermarket', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",0,11.2,11.6,100,803,0,13,41,9,2
ChIJ2yb0sesadkgRIQOyE6qMxLU,Primrose Hill,23,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,13.6,14.4,71,803,0,23,61,33,2
ChIJxT358KxeeUgRcr9xzVYqQXQ,Woodhouse Moor,23,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",5,11.2,11.5,100,803,0,0,38,7,8
ChIJpzm3HB4bdkgR5BytQRbMiCc,Sainsbury's,23,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,14.5,15.6,60,803,0,38,55,200,8
ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,23,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",5,13.7,14.6,68,803,0,24,41,200,8
ChIJ-0tfftstekgR6oITC6qZoHk,Peak District National Park,23,"['park', 'point_of_interest', 'establishment']",5,8.7,9.3,84,803,0,26,36,27,8
ChIJFa_PuNXFh0gRxFmJDYSbeNo,Tesco,23,"['supermarket', 'grocery_or_supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",0,11.7,11.7,100,500,0.181640625,47,57,200,3
ChIJKWVlUsRw2EcRqYaqw-Wv410,ALDI,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,8.6,8.6,80,802,0,44,41,200,3
ChIJUSjtYCQhe0gRaFlTJAbaEaE,Liverpool Central,0,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",10,10.5,10.5,98,803,0,32,46,43,3
ChIJrYJyjivDekgRZtRiyQ3EVo4,Morrisons,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,8,8,98,803,0,23,50,200,3
ChIJP1nbLZVw2EcR4Ux2VAZ3Cmw,Jesus Green,0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2,8.1,8.1,91,803,0,45,18,66,16
ChIJF87tCrUadkgR4FN5LwLXMWA,Waitrose & Partners Edgware,0,"['supermarket', 'hospital', 'grocery_or_supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']",0,9.8,9.8,38,801,0,45,18,66,16
ChIJL7CVDxgbdkgRnNimu0Q_Otc,Kings Cross - St Pancras,0,"['point_of_interest', 'establishment']",8,9.7,9.7,49,802,0,14,38,109,16
ChIJ5SWYXpgedkgRkiXdc02xVNE,B&M Home Store,0,"['point_of_interest', 'store', 'establishment']",0,9.5,9.5,45,802,0,0,44,1,16
ChIJTaLYdX7BeUgRygTs7Pnl8M0,Shell,0,"['gas_station', 'car_wash', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",91,8,8,69,802,0,75,32,1,13
ChIJTSxJs8axe0gRutKEEH4vhs4,Boots,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0,8.1,8.1,99,803,0,58,73,1,13
ChIJPZUqGSAbdkgRe0yzDRgr8vE,KFC Mornington Crescent,0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",0,9.7,9.7,49,802,0,0,5,1,13
ChIJU_AZ8xwbdkgRqSEKycvPoGs,Pets at Home Camden,0,"['pet_store', 'point_of_interest', 'store', 'establishment']",0,9.7,9.7,49,802,0,0,26,0,13
ChIJZ50ILt5IdkgRqNnXuD2JES8,McDonald's Luton - Chaul End Lane,0,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",0,8.5,8.5,45,802,0,71,27,3,4
ChIJSz0wcslwfkgRYX9W99EHOUE,Superdrug,0,"['point_of_interest', 'store', 'establishment']",0,9.3,9.3,99,803,0,64,79,186,4
ChIJ_W7bFJYbcUgRlleJU3U406o,Lidl,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,8,8,96,803,0,42,44,200,4
ChIJuYjH7UZ7ZUgRp3v5A9XLf_8,Snowdonia National Park,0,"['park', 'point_of_interest', 'establishment']",3,3.2,6.5,93,803,0,34,13,1,10
ChIJmd_jgNJGe0gR50Xi5wtGO_k,St Anne's Beach,0,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",0,11.3,11.3,95,500,0.068359375,100,33,2,2
ChIJ15bUOgr3ckgRpCGJ40tzuWQ,Weymouth Beach,0,"['point_of_interest', 'establishment']",6,9.5,9.5,7,801,0,100,36,9,3
ChIJgTRdQwMEdkgRfQ4hI9QEpSU,B&Q,0,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",0,11.3,11.3,18,801,0,42,57,200,3
ChIJY6WBrGFw2EcRQ9_h91Pd_eE,Halfords - Cambridge,0,"['bicycle_store', 'car_repair', 'point_of_interest', 'clothing_store', 'store', 'establishment']",0,8.6,8.6,95,803,0,77,58,200,3
ChIJB68ePhgibkgRfmORxBM2Mtg,Tesco Superstore,0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,7.4,7.4,7,801,0,13,39,9,3
ChIJAf6HEbLfeUgR73OnKEArLcE,Waitrose & Partners Mountsorrell,0,"['supermarket', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",0,8.2,8.2,71,802,0,13,39,9,3
ChIJ2yb0sesadkgRIQOyE6qMxLU,Primrose Hill,0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,10.4,10.4,28,801,0,23,63,34,3
ChIJxT358KxeeUgRcr9xzVYqQXQ,Woodhouse Moor,0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3,9.3,9.3,100,803,0,0,38,7,3
ChIJpzm3HB4bdkgR5BytQRbMiCc,Sainsbury's,0,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,9.7,9.7,49,802,0,37,56,200,3
ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,10.6,10.6,26,801,0,24,43,200,3
ChIJ-0tfftstekgR6oITC6qZoHk,Peak District National Park,0,"['park', 'point_of_interest', 'establishment']",0,4,7.1,80,803,0,26,36,27,3
ChIJFa_PuNXFh0gRxFmJDYSbeNo,Tesco,0,"['supermarket', 'grocery_or_supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",0,9.2,9.2,100,803,0,47,57,200,3
ChIJKWVlUsRw2EcRqYaqw-Wv410,ALDI,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,8.6,8.6,80,802,0,44,41,200,3
ChIJUSjtYCQhe0gRaFlTJAbaEaE,Liverpool Central,1,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",1,10.1,9.7,90,500,0.068359375,44,41,41,3
ChIJrYJyjivDekgRZtRiyQ3EVo4,Morrisons,1,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,7.9,7.8,91,803,0.029296875,23,50,200,3
ChIJP1nbLZVw2EcR4Ux2VAZ3Cmw,Jesus Green,1,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1,7.7,7.9,75,803,0,43,17,69,4
ChIJF87tCrUadkgR4FN5LwLXMWA,Waitrose & Partners Edgware,1,"['supermarket', 'hospital', 'grocery_or_supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']",0,9.2,8.6,25,802,0,43,17,69,4
ChIJL7CVDxgbdkgRnNimu0Q_Otc,Kings Cross - St Pancras,1,"['point_of_interest', 'establishment']",3,9.2,8.7,23,802,0,14,40,108,4
ChIJ5SWYXpgedkgRkiXdc02xVNE,B&M Home Store,1,"['point_of_interest', 'store', 'establishment']",0,9,8.5,17,803,0,59,42,1,4
ChIJTaLYdX7BeUgRygTs7Pnl8M0,Shell,1,"['gas_station', 'car_wash', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",97,7.8,7.7,82,803,0,64,32,200,3
ChIJTSxJs8axe0gRutKEEH4vhs4,Boots,1,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0,7.9,7.9,95,500,0.0478515625,58,73,200,3
ChIJPZUqGSAbdkgRe0yzDRgr8vE,KFC Mornington Crescent,1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",0,9.2,8.7,23,802,0,0,5,200,3
ChIJU_AZ8xwbdkgRqSEKycvPoGs,Pets at Home Camden,1,"['pet_store', 'point_of_interest', 'store', 'establishment']",0,9.2,8.7,23,802,0,0,24,0,3
ChIJZ50ILt5IdkgRqNnXuD2JES8,McDonald's Luton - Chaul End Lane,1,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",0,7.8,7.7,42,803,0,78,27,3,5
ChIJSz0wcslwfkgRYX9W99EHOUE,Superdrug,1,"['point_of_interest', 'store', 'establishment']",0,9.2,9,96,500,0.3017578125,71,79,189,5
ChIJ_W7bFJYbcUgRlleJU3U406o,Lidl,1,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,7.4,6.9,0,801,0,46,44,200,5
ChIJuYjH7UZ7ZUgRp3v5A9XLf_8,Snowdonia National Park,1,"['park', 'point_of_interest', 'establishment']",1,3.6,6.7,95,803,0.029296875,16,13,1,10
ChIJmd_jgNJGe0gR50Xi5wtGO_k,St Anne's Beach,1,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",1,11.2,11.2,89,500,0.0947265625,100,34,2,3
ChIJ15bUOgr3ckgRpCGJ40tzuWQ,Weymouth Beach,1,"['point_of_interest', 'establishment']",6,8.2,7.5,38,801,0,90,37,8,2
ChIJgTRdQwMEdkgRfQ4hI9QEpSU,B&Q,1,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",0,8.7,8.2,71,801,0,42,57,200,2
ChIJY6WBrGFw2EcRQ9_h91Pd_eE,Halfords - Cambridge,1,"['bicycle_store', 'car_repair', 'point_of_interest', 'clothing_store', 'store', 'establishment']",0,7.9,7.6,89,803,0,75,59,200,2
ChIJB68ePhgibkgRfmORxBM2Mtg,Tesco Superstore,1,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,2.3,5.5,41,741,0,31,37,9,2
ChIJAf6HEbLfeUgR73OnKEArLcE,Waitrose & Partners Mountsorrell,1,"['supermarket', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",0,7.7,7.5,91,802,0,31,37,9,2
ChIJ2yb0sesadkgRIQOyE6qMxLU,Primrose Hill,1,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,8.6,7.9,77,803,0,20,64,33,2
ChIJxT358KxeeUgRcr9xzVYqQXQ,Woodhouse Moor,1,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1,8.9,8.7,100,500,0.240234375,43,33,7,3
ChIJpzm3HB4bdkgR5BytQRbMiCc,Sainsbury's,1,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,8.7,8.1,71,803,0,36,56,7,3
ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,1,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,8.6,8,72,801,0,20,44,200,3
